frequency_hz,frequency_ghz,S21_model_real,S21_model_imag,S21_model_mag
4500000000.0,4.5,0.032677049107948844,-0.012769100351587404,0.03508332170978412
4502000000.0,4.502,0.03275463030673728,-0.012835553962629268,0.03517978470739411
4504000000.0,4.504,0.03283250065534385,-0.01290234844748175,0.03527667352151261
4505999999.999999,4.505999999999999,0.032910661809313575,-0.012969486148318068,0.03537399089272266
4508000000.0,4.508,0.03298911543679492,-0.013036969428496775,0.03547173958493917
4510000000.0,4.51,0.03306786321865685,-0.013104800672799392,0.03556992238565614
4512000000.0,4.512,0.03314690684860815,-0.013172982287671997,0.035668542106198096
4514000000.0,4.514,0.033226248033317286,-0.013241516701469433,0.035767601581973806
4516000000.0,4.516,0.03330588849253385,-0.013310406364703098,0.035867103672733706
4518000000.0,4.518,0.03338582995921152,-0.013379653750292122,0.0359670512628307
4520000000.0,4.52,0.03346607417963189,-0.013449261353817653,0.03606744726148382
4522000000.0,4.522,0.03354662291353015,-0.01351923169378098,0.036168294603045895
4524000000.0,4.524,0.033627477934221814,-0.013589567311864767,0.036269596247274084
4526000000.0,4.526,0.03370864102873096,-0.013660270773198247,0.03637135517960444
4528000000.0,4.528,0.033790113997919896,-0.01373134466662563,0.03647357441142958
4530000000.0,4.53,0.03387189865662017,-0.013802791604978465,0.0365762569803802
4532000000.0,4.532,0.03395399683376515,-0.01387461422535171,0.0366794059506103
4534000000.0,4.534,0.03403641037252386,-0.01394681518938334,0.03678302441308577
4536000000.0,4.536,0.03411914113043662,-0.014019397183538215,0.03688711548587732
4537999999.999999,4.537999999999999,0.034202190979551676,-0.014092362919395397,0.03699168231445654
4540000000.0,4.54,0.0342855618065641,-0.014165715133939983,0.03709672807199663
4542000000.0,4.542,0.03436925551295523,-0.014239456589858306,0.03720225595967619
4544000000.0,4.544,0.03445327401513458,-0.014313590075837882,0.03730826920698778
4546000000.0,4.546,0.03453761924458295,-0.014388118406871181,0.037414771072050296
4548000000.0,4.548,0.03462229314799689,-0.014463044424563618,0.037521764841925195
4550000000.0,4.55,0.03470729768743521,-0.014538370997446069,0.037629253832937304
4552000000.0,4.552,0.034792634840466775,-0.014614101021291476,0.037737241390999626
4554000000.0,4.554,0.034878306600320264,-0.01469023741943622,0.03784573089194273
4556000000.0,4.556,0.034964314976035214,-0.014766783143105679,0.03795472574184815
4558000000.0,4.558,0.035050661992615084,-0.014843741171744595,0.03806422937738655
4560000000.000001,4.560000000000001,0.03513734969118197,-0.014921114513352169,0.038174245266160464
4561999999.999999,4.561999999999999,0.035224380129132773,-0.014998906204821479,0.03828477690705114
4564000000.0,4.564,0.03531175538029776,-0.015077119312284538,0.03839582783057101
4566000000.0,4.566,0.03539947753509987,-0.015155756931461109,0.0385074015992195
4568000000.0,4.568,0.03548754870071706,-0.015234822188013666,0.0386195018078452
4570000000.0,4.57,0.0355759710012454,-0.015314318237906556,0.03873213208401173
4572000000.0,4.572,0.03566474657786459,-0.01539424826777078,0.03884529608836915
4574000000.0,4.574,0.035753877589005334,-0.015474615495273875,0.038958997515030444
4576000000.0,4.576,0.035843366210518215,-0.015555423169495014,0.03907324009195272
4578000000.0,4.578,0.03593321463584502,-0.015636674571305745,0.039188027581324204
4580000000.0,4.58,0.036023425076191426,-0.015718373013755928,0.03930336377995588
4582000000.0,4.582,0.03611399976070217,-0.015800521842465644,0.03941925251967914
4584000000.000001,4.5840000000000005,0.036204940936637856,-0.015883124436022373,0.03953569766774841
4585999999.999999,4.585999999999999,0.03629625086955376,-0.015966184206384147,0.039652703127249375
4588000000.0,4.588,0.03638793184348124,-0.016049704599289005,0.03977027283751364
4590000000.0,4.59,0.03647998616111011,-0.01613368909466942,0.03988841077453751
4592000000.0,4.592,0.03657241614397428,-0.01621814120707384,0.04000712095140835
4593999999.999999,4.593999999999999,0.036665224132638584,-0.01630306448609373,0.04012640741873552
4596000000.0,4.596,0.03675841248688852,-0.016388462516797465,0.04024627426508841
4598000000.0,4.598,0.036851983585921275,-0.016474338920169838,0.04036672561743935
4600000000.0,4.6,0.036945939828539734,-0.01656069735355896,0.040487765641613924
4602000000.0,4.602,0.037040283633348436,-0.016647541511129207,0.0406093985427471
4604000000.0,4.604,0.03713501743895142,-0.016734875124321,0.040731628565745366
4606000000.0,4.606,0.03723014370415299,-0.016822701962317596,0.040854459995756244
4608000000.0,4.608,0.03732566490816013,-0.01691102583251862,0.04097789715864357
4610000000.0,4.61,0.03742158355078784,-0.016999850581020923,0.04110194442147029
4612000000.0,4.612,0.03751790215266625,-0.01708918009310643,0.04122660619298736
4614000000.0,4.614,0.03761462325545058,-0.017179018293737386,0.041351886924130166
4616000000.0,4.616,0.03771174942203336,-0.017269369148059315,0.04147779110852188
4617999999.999999,4.617999999999999,0.0378092832367589,-0.01736023666191099,0.04160432328298366
4620000000.0,4.62,0.03790722730564076,-0.017451624882342986,0.041731488028052974
4622000000.0,4.622,0.038005584256580786,-0.01754353789814299,0.04185928996850807
4624000000.0,4.624,0.03810435673959194,-0.017635979840370308,0.04198773377390155
4626000000.0,4.626,0.03820354742702255,-0.017728954882897562,0.04211682415910034
4628000000.0,4.628,0.03830315901378377,-0.017822467242961167,0.04224656588483411
4630000000.0,4.63,0.038403194217579664,-0.017916521181720116,0.0423769637582516
4632000000.0,4.632,0.038503655779139626,-0.018011121004823265,0.04250802263348482
4634000000.0,4.634,0.038604546462453884,-0.018106271062985606,0.04263974741222174
4635999999.999999,4.635999999999999,0.038705869055011305,-0.01820197575257299,0.04277214304428686
4638000000.0,4.638,0.03880762636804054,-0.01829823951619651,0.04290521452823108
4640000000.000001,4.640000000000001,0.03890982123675325,-0.018395066843315364,0.04303896691192918
4641999999.999999,4.6419999999999995,0.039012456520590655,-0.018492462270849615,0.043173405293186834
4644000000.0,4.644,0.03911553510347326,-0.018590430383802804,0.04330853482035691
4646000000.0,4.646,0.039219059894052284,-0.01868897581589302,0.0434443606929633
4648000000.0,4.648,0.03932303382596543,-0.018788103250195403,0.04358088816233584
4649999999.999999,4.6499999999999995,0.039427459858094614,-0.01888781741979357,0.043718122532253365
4652000000.0,4.652,0.03953234097482746,-0.018988123108442116,0.043856069159597236
4654000000.0,4.654,0.03963768018632091,-0.01908902515123866,0.04399473345501345
4656000000.0,4.656,0.039743480528769026,-0.019190528435307618,0.04413412088358613
